latest_date,stock_id,name,market,observed_days,close,pe_ratio,dividend_yield,pb_ratio,1d_avg_price,close_vs_avg_pct,1d_volume_lot,latest_volume_lot,volume_avg_lot,volume_5d_avg_lot,volume_ratio_1d,volume_ratio_5d,volume_score,volume_signal,1d_foreign_net_lot,1d_trust_net_lot,1d_inst_net_lot,foreign_net_volume_pct,trust_net_volume_pct,foreign_buy_streak,foreign_sell_streak,trust_buy_streak,trust_sell_streak,latest_foreign_net_lot,latest_trust_net_lot,top_buy_branch_name,top_buy_branch_net_lot,top_buy_branch_avg_price,top_sell_branch_name,top_sell_branch_net_lot,top_sell_branch_avg_price,branch_score,chip_score,margin_balance_change_lot,short_balance_change_lot,margin_score,base_score,branch_status,confluence_score,complete_chip_score,confluence_inst_score,confluence_branch_score,confluence_price_score,confluence_streak_score,confluence_direction_score,revenue_momentum_score,selection_score,revenue_month,revenue_mom_pct,revenue_yoy_pct,revenue_cumulative_yoy_pct,inst_net_volume_pct,top_buy_branch_volume_pct,close_vs_top_buy_avg_pct,selection_reason,base_reason,total_score
2026-05-18,1714,和桐,TWSE,1,9.75,15.23,1.85,0.75,9.7027,0.49,4572.79,4572.79,4572.79,4572.79,1.0,1.0,0.0,正常,571.75,0.0,571.75,12.5,0.0,1,0,0,0,571.75,0.0,,,,,,,0.0,38.0,-1319,0,8.0,66.07,未取得,0.0,66.07,0.0,0.0,0.0,0.0,0.0,20.07,66.07,2026-04,13.72,71.71,47.62,,,,營收 2026-04，月增 13.72%，年增 71.71%，累計年增 47.62%,外資買超；融資下降；營收 2026-04，月增 13.72%，年增 71.71%，累計年增 47.62%,66.07
2026-05-18,4768,晶呈科技,TPEX,1,424.5,,0.24,13.62,418.2886,1.48,1102.0,1102.0,1102.0,1102.0,1.0,1.0,0.0,正常,309.68,0.0,309.68,28.1,0.0,1,0,0,0,309.68,0.0,,,,,,,0.0,40.0,-44,4,4.21,64.47,未取得,0.0,64.47,0.0,0.0,0.0,0.0,0.0,20.26,64.47,2026-04,-1.2,191.53,166.38,,,,營收 2026-04，月增 -1.2%，年增 191.53%，累計年增 166.38%,外資買超；融資下降；營收 2026-04，月增 -1.2%，年增 191.53%，累計年增 166.38%,64.47
2026-05-18,2816,旺旺保,TWSE,1,31.25,4.96,4.8,0.82,31.1258,0.4,315.49,315.49,315.49,315.49,1.0,1.0,0.0,正常,124.01,0.0,124.01,39.31,0.0,1,0,0,0,124.01,0.0,,,,,,,0.0,40.0,-1,0,0.32,64.32,未取得,0.0,64.32,0.0,0.0,0.0,0.0,0.0,24,64.32,2026-04,109.96,149.76,76.46,,,,營收 2026-04，月增 109.96%，年增 149.76%，累計年增 76.46%,外資買超；融資下降；營收 2026-04，月增 109.96%，年增 149.76%，累計年增 76.46%,64.32
2026-05-18,1591,駿吉-KY,TPEX,1,47.1,,0.0,3.67,47.5563,-0.96,1034.0,1034.0,1034.0,1034.0,1.0,1.0,0.0,正常,108.0,0.0,108.0,10.44,0.0,1,0,0,0,108.0,0.0,,,,,,,0.0,36.36,-100,23,8.0,64.16,未取得,0.0,64.16,0.0,0.0,0.0,0.0,0.0,19.8,64.16,2026-04,-5.03,510.67,743.75,,,,營收 2026-04，月增 -5.03%，年增 510.67%，累計年增 743.75%,外資買超；融資下降；營收 2026-04，月增 -5.03%，年增 510.67%，累計年增 743.75%,64.16
2026-05-18,2442,新美齊,TWSE,1,18.55,3.53,14.56,0.8,18.4746,0.41,1432.39,1432.39,1432.39,1432.39,1.0,1.0,0.0,正常,233.99,0.0,233.99,16.34,0.0,1,0,0,0,233.99,0.0,,,,,,,0.0,40.0,-91,0,6.35,63.75,未取得,0.0,63.75,0.0,0.0,0.0,0.0,0.0,17.4,63.75,2026-04,-89.23,168.44,550.31,,,,營收 2026-04，月增 -89.23%，年增 168.44%，累計年增 550.31%,外資買超；融資下降；營收 2026-04，月增 -89.23%，年增 168.44%，累計年增 550.31%,63.75
2026-05-18,2305,全友,TWSE,1,16.6,61.48,0.0,1.43,16.4339,1.01,2331.5,2331.5,2331.5,2331.5,1.0,1.0,0.0,正常,771.0,0.0,771.0,33.07,0.0,1,0,0,0,771.0,0.0,,,,,,,0.0,40.0,13,-1,-0.46,63.54,未取得,0.0,63.54,0.0,0.0,0.0,0.0,0.0,24,63.54,2026-04,33.74,81.07,58.26,,,,營收 2026-04，月增 33.74%，年增 81.07%，累計年增 58.26%,外資買超；融資增加；營收 2026-04，月增 33.74%，年增 81.07%，累計年增 58.26%,63.54
2026-05-18,2542,興富發,TWSE,1,44.6,13.72,8.97,1.71,44.3601,0.54,19426.03,19426.03,19426.03,19426.03,1.0,1.0,0.0,正常,5337.35,29.5,5366.85,27.48,0.15,1,0,1,0,5337.35,29.5,,,,,,,0.0,42.88,-40,-1,0.2,63.44,未取得,0.0,63.44,0.0,0.0,0.0,0.0,0.0,20.36,63.44,2026-04,-0.36,4077.66,1725.22,,,,營收 2026-04，月增 -0.36%，年增 4077.66%，累計年增 1725.22%,外資買超；投信買超；融資下降；營收 2026-04，月增 -0.36%，年增 4077.66%，累計年增 1725.22%,63.44
2026-05-18,6870,騰雲,TPEX,1,190.0,25.2,2.76,3.71,185.2083,2.59,84.0,84.0,84.0,84.0,1.0,1.0,0.0,正常,9.04,0.0,9.04,10.76,0.0,1,0,0,0,9.04,0.0,,,,,,,0.0,36.61,-11,0,8.0,63.41,未取得,0.0,63.41,0.0,0.0,0.0,0.0,0.0,18.8,63.41,2026-04,5.11,81.46,46.17,,,,營收 2026-04，月增 5.11%，年增 81.46%，累計年增 46.17%,外資買超；融資下降；營收 2026-04，月增 5.11%，年增 81.46%，累計年增 46.17%,63.41
2026-05-18,7734,印能科技,TPEX,1,3705.0,94.35,0.54,15.01,3596.2247,3.02,494.0,494.0,494.0,494.0,1.0,1.0,0.0,正常,37.98,8.0,45.98,7.69,1.62,1,0,1,0,37.98,8.0,,,,,,,0.0,31.37,-58,0,8.0,63.37,未取得,0.0,63.37,0.0,0.0,0.0,0.0,0.0,24,63.37,2026-04,34.97,58.9,74.13,,,,營收 2026-04，月增 34.97%，年增 58.9%，累計年增 74.13%,外資買超；投信買超；融資下降；營收 2026-04，月增 34.97%，年增 58.9%，累計年增 74.13%,63.37
2026-05-18,2368,金像電,TWSE,1,1250.0,56.43,0.8,18.33,1242.617,0.59,7982.65,7982.65,7982.65,7982.65,1.0,1.0,0.0,正常,1914.65,29.0,1943.65,23.99,0.36,1,0,1,0,1914.65,29.0,,,,,,,0.0,43.41,-100,-375,-0.16,63.21,未取得,0.0,63.21,0.0,0.0,0.0,0.0,0.0,19.96,63.21,2026-04,-1.29,58.41,60.84,,,,營收 2026-04，月增 -1.29%，年增 58.41%，累計年增 60.84%,外資買超；投信買超；融資下降；營收 2026-04，月增 -1.29%，年增 58.41%，累計年增 60.84%,63.21
2026-05-18,4513,福裕,TPEX,1,14.5,,0.0,1.44,14.3055,1.36,464.0,464.0,464.0,464.0,1.0,1.0,0.0,正常,209.24,0.0,209.24,45.09,0.0,1,0,0,0,209.24,0.0,,,,,,,0.0,40.0,-37,0,7.97,62.9,未取得,0.0,62.9,0.0,0.0,0.0,0.0,0.0,14.93,62.9,2026-04,27.92,14.97,55.52,,,,營收 2026-04，月增 27.92%，年增 14.97%，累計年增 55.52%,外資買超；融資下降；營收 2026-04，月增 27.92%，年增 14.97%，累計年增 55.52%,62.9
2026-05-18,6108,競國,TWSE,1,18.55,,5.39,0.9,18.4522,0.53,827.02,827.02,827.02,827.02,1.0,1.0,0.0,正常,124.0,0.0,124.0,14.99,0.0,1,0,0,0,124.0,0.0,,,,,,,0.0,39.99,-66,1,8.05,62.76,未取得,0.0,62.76,0.0,0.0,0.0,0.0,0.0,14.72,62.76,2026-04,56.76,41.87,14.9,,,,營收 2026-04，月增 56.76%，年增 41.87%，累計年增 14.9%,外資買超；融資下降；營收 2026-04，月增 56.76%，年增 41.87%，累計年增 14.9%,62.76
2026-05-18,4726,永昕,TPEX,1,28.85,,0.0,4.02,28.5723,0.97,139.0,139.0,139.0,139.0,1.0,1.0,0.0,正常,25.0,0.0,25.0,17.99,0.0,1,0,0,0,25.0,0.0,,,,,,,0.0,40.0,-1,0,0.72,62.66,未取得,0.0,62.66,0.0,0.0,0.0,0.0,0.0,21.94,62.66,2026-04,12.87,301.01,104.64,,,,營收 2026-04，月增 12.87%，年增 301.01%，累計年增 104.64%,外資買超；融資下降；營收 2026-04，月增 12.87%，年增 301.01%，累計年增 104.64%,62.66
2026-05-18,1808,潤隆,TWSE,1,29.25,10.91,5.13,1.91,29.1633,0.3,918.66,918.66,918.66,918.66,1.0,1.0,0.0,正常,306.0,0.0,306.0,33.31,0.0,1,0,0,0,306.0,0.0,,,,,,,0.0,40.0,-18,0,1.96,62.6,未取得,0.0,62.6,0.0,0.0,0.0,0.0,0.0,20.64,62.6,2026-04,2.02,6493.74,11655.63,,,,營收 2026-04，月增 2.02%，年增 6493.74%，累計年增 11655.63%,外資買超；融資下降；營收 2026-04，月增 2.02%，年增 6493.74%，累計年增 11655.63%,62.6
2026-05-18,6229,研通,TPEX,1,26.3,292.22,2.28,1.49,26.3517,-0.2,472.0,472.0,472.0,472.0,1.0,1.0,0.0,正常,53.0,0.0,53.0,11.23,0.0,1,0,0,0,53.0,0.0,,,,,,,0.0,36.98,-44,0,8.0,62.51,未取得,0.0,62.51,0.0,0.0,0.0,0.0,0.0,17.53,62.51,2026-04,-4.64,57.36,48.53,,,,營收 2026-04，月增 -4.64%，年增 57.36%，累計年增 48.53%,外資買超；融資下降；營收 2026-04，月增 -4.64%，年增 57.36%，累計年增 48.53%,62.51
2026-05-18,6885,全福生技,TWSE,1,22.7,,0.0,1.89,22.5002,0.89,333.91,333.91,333.91,333.91,1.0,1.0,0.0,正常,58.0,0.0,58.0,17.37,0.0,1,0,0,0,58.0,0.0,,,,,,,0.0,40.0,-17,-1,5.0,62.4,未取得,0.0,62.4,0.0,0.0,0.0,0.0,0.0,17.4,62.4,2026-04,-36.38,2152.94,2578.36,,,,營收 2026-04，月增 -36.38%，年增 2152.94%，累計年增 2578.36%,外資買超；融資下降；營收 2026-04，月增 -36.38%，年增 2152.94%，累計年增 2578.36%,62.4
2026-05-18,1316,上曜,TWSE,1,10.75,,0.0,0.86,10.7253,0.23,1389.56,1389.56,1389.56,1389.56,1.0,1.0,0.0,正常,492.0,0.0,492.0,35.41,0.0,1,0,0,0,492.0,0.0,,,,,,,0.0,40.0,-16,3,1.28,62.2,未取得,0.0,62.2,0.0,0.0,0.0,0.0,0.0,20.92,62.2,2026-04,4.3,115.49,135.97,,,,營收 2026-04，月增 4.3%，年增 115.49%，累計年增 135.97%,外資買超；融資下降；營收 2026-04，月增 4.3%，年增 115.49%，累計年增 135.97%,62.2
2026-05-18,3081,聯亞,TPEX,1,2710.0,356.11,0.15,59.14,2590.0053,4.63,1878.0,1878.0,1878.0,1878.0,1.0,1.0,0.0,正常,190.63,23.0,213.63,10.15,1.22,1,0,1,0,190.63,23.0,,,,,,,0.0,36.66,-89,-147,3.24,62.12,未取得,0.0,62.12,0.0,0.0,0.0,0.0,0.0,22.22,62.12,2026-04,15.16,115.38,103.7,,,,營收 2026-04，月增 15.16%，年增 115.38%，累計年增 103.7%,外資買超；投信買超；融資下降；營收 2026-04，月增 15.16%，年增 115.38%，累計年增 103.7%,62.12
2026-05-18,5498,凱崴,TPEX,1,68.7,572.5,0.36,6.12,68.2965,0.59,5930.0,5930.0,5930.0,5930.0,1.0,1.0,0.0,正常,762.0,0.0,762.0,12.85,0.0,1,0,0,0,762.0,0.0,,,,,,,0.0,38.28,-277,-18,4.58,61.46,未取得,0.0,61.46,0.0,0.0,0.0,0.0,0.0,18.6,61.46,2026-04,5.96,54.64,50.29,,,,營收 2026-04，月增 5.96%，年增 54.64%，累計年增 50.29%,外資買超；融資下降；營收 2026-04，月增 5.96%，年增 54.64%，累計年增 50.29%,61.46
2026-05-18,8171,天宇,TPEX,1,23.95,,0.0,1.41,23.4945,1.94,283.0,283.0,283.0,283.0,1.0,1.0,0.0,正常,77.0,0.0,77.0,27.21,0.0,1,0,0,0,77.0,0.0,,,,,,,0.0,40.0,9,0,-2.54,61.46,未取得,0.0,61.46,0.0,0.0,0.0,0.0,0.0,24,61.46,2026-04,95.78,269.89,55.37,,,,營收 2026-04，月增 95.78%，年增 269.89%，累計年增 55.37%,外資買超；融資增加；營收 2026-04，月增 95.78%，年增 269.89%，累計年增 55.37%,61.46
2026-05-18,6227,茂綸,TPEX,1,119.0,13.65,3.78,3.14,118.4863,0.43,4401.0,4401.0,4401.0,4401.0,1.0,1.0,0.0,正常,904.0,0.0,904.0,20.54,0.0,1,0,0,0,904.0,0.0,,,,,,,0.0,40.0,-489,148,10,61.45,未取得,0.0,61.45,0.0,0.0,0.0,0.0,0.0,11.45,61.45,2026-04,30.49,16.61,30.02,,,,營收 2026-04，月增 30.49%，年增 16.61%，累計年增 30.02%,外資買超；融資下降；營收 2026-04，月增 30.49%，年增 16.61%，累計年增 30.02%,61.45
2026-05-18,3555,博士旺,TPEX,1,206.0,29.68,0.0,10.68,202.6173,1.67,179.0,179.0,179.0,179.0,1.0,1.0,0.0,正常,57.02,0.0,57.02,31.86,0.0,1,0,0,0,57.02,0.0,,,,,,,0.0,40.0,-7,0,3.91,61.31,未取得,0.0,61.31,0.0,0.0,0.0,0.0,0.0,17.4,61.31,2026-04,-32.99,2832.48,3831.73,,,,營收 2026-04，月增 -32.99%，年增 2832.48%，累計年增 3831.73%,外資買超；融資下降；營收 2026-04，月增 -32.99%，年增 2832.48%，累計年增 3831.73%,61.31
2026-05-18,4934,太極,TWSE,1,16.8,,0.0,2.47,16.4642,2.04,1025.51,1025.51,1025.51,1025.51,1.0,1.0,0.0,正常,460.0,0.0,460.0,44.86,0.0,1,0,0,0,460.0,0.0,,,,,,,0.0,40.0,0,0,0.0,61.08,未取得,0.0,61.08,0.0,0.0,0.0,0.0,0.0,21.08,61.08,2026-04,5.65,108.39,125.74,,,,營收 2026-04，月增 5.65%，年增 108.39%，累計年增 125.74%,外資買超；營收 2026-04，月增 5.65%，年增 108.39%，累計年增 125.74%,61.08
2026-05-18,8927,北基,TPEX,1,19.05,37.35,1.57,1.43,18.8732,0.94,377.0,377.0,377.0,377.0,1.0,1.0,0.0,正常,103.04,0.0,103.04,27.33,0.0,1,0,0,0,103.04,0.0,,,,,,,0.0,40.0,-34,-2,7.84,60.9,未取得,0.0,60.9,0.0,0.0,0.0,0.0,0.0,13.06,60.9,2026-04,-14.16,50.68,35.22,,,,營收 2026-04，月增 -14.16%，年增 50.68%，累計年增 35.22%,外資買超；融資下降；營收 2026-04，月增 -14.16%，年增 50.68%，累計年增 35.22%,60.9
2026-05-18,4916,事欣科,TWSE,1,74.4,13.26,0.67,2.52,74.2725,0.17,8465.88,8465.88,8465.88,8465.88,1.0,1.0,0.0,正常,1515.79,0.0,1515.79,17.9,0.0,1,0,0,0,1515.79,0.0,,,,,,,0.0,40.0,-392,221,6.2,60.7,未取得,0.0,60.7,0.0,0.0,0.0,0.0,0.0,14.5,60.7,2026-04,5.37,50.22,30.08,,,,營收 2026-04，月增 5.37%，年增 50.22%，累計年增 30.08%,外資買超；融資下降；營收 2026-04，月增 5.37%，年增 50.22%，累計年增 30.08%,60.7
2026-05-18,6419,京晨科,TPEX,1,175.5,13.96,0.0,4.45,175.5,0.0,337.0,337.0,337.0,337.0,1.0,1.0,0.0,正常,28.0,0.0,28.0,8.31,0.0,1,0,0,0,28.0,0.0,,,,,,,0.0,31.26,-29,1,8.18,60.49,未取得,0.0,60.49,0.0,0.0,0.0,0.0,0.0,21.05,60.49,2026-04,5.43,328.69,98.87,,,,營收 2026-04，月增 5.43%，年增 328.69%，累計年增 98.87%,外資買超；融資下降；營收 2026-04，月增 5.43%，年增 328.69%，累計年增 98.87%,60.49
2026-05-18,6219,富旺,TPEX,1,11.95,15.13,0.0,0.72,11.9777,-0.23,593.0,593.0,593.0,593.0,1.0,1.0,0.0,正常,336.19,0.0,336.19,56.69,0.0,1,0,0,0,336.19,0.0,,,,,,,0.0,40.0,-17,0,2.87,60.27,未取得,0.0,60.27,0.0,0.0,0.0,0.0,0.0,17.4,60.27,2026-04,-77.01,21424.41,18959.53,,,,營收 2026-04，月增 -77.01%，年增 21424.41%，累計年增 18959.53%,外資買超；融資下降；營收 2026-04，月增 -77.01%，年增 21424.41%，累計年增 18959.53%,60.27
2026-05-18,6166,凌華,TWSE,1,113.5,31.44,1.06,4.27,115.8593,-2.04,7894.62,7894.62,7894.62,7894.62,1.0,1.0,0.0,正常,1058.94,0.0,1058.94,13.41,0.0,1,0,0,0,1058.94,0.0,,,,,,,0.0,38.73,-315,2,3.99,60.21,未取得,0.0,60.21,0.0,0.0,0.0,0.0,0.0,17.49,60.21,2026-04,5.64,63.16,37.59,,,,營收 2026-04，月增 5.64%，年增 63.16%，累計年增 37.59%,外資買超；融資下降；營收 2026-04，月增 5.64%，年增 63.16%，累計年增 37.59%,60.21
2026-05-18,6739,竹陞科技,TPEX,1,1255.0,65.74,1.04,34.22,1246.3992,0.69,243.0,243.0,243.0,243.0,1.0,1.0,0.0,正常,27.04,0.0,27.04,11.13,0.0,1,0,0,0,27.04,0.0,,,,,,,0.0,36.9,-5,-3,1.69,60.21,未取得,0.0,60.21,0.0,0.0,0.0,0.0,0.0,21.62,60.21,2026-04,10.13,100.21,94.42,,,,營收 2026-04，月增 10.13%，年增 100.21%，累計年增 94.42%,外資買超；融資下降；營收 2026-04，月增 10.13%，年增 100.21%，累計年增 94.42%,60.21
2026-05-18,3054,立萬利,TWSE,1,67.2,19.82,1.19,4.04,67.748,-0.81,166.02,166.02,166.02,166.02,1.0,1.0,0.0,正常,17.0,0.0,17.0,10.24,0.0,1,0,0,0,17.0,0.0,,,,,,,0.0,36.19,0,0,0.0,60.19,未取得,0.0,60.19,0.0,0.0,0.0,0.0,0.0,24,60.19,2026-04,33.05,2134.03,903.03,,,,營收 2026-04，月增 33.05%，年增 2134.03%，累計年增 903.03%,外資買超；營收 2026-04，月增 33.05%，年增 2134.03%，累計年增 903.03%,60.19
2026-05-18,6957,裕慶-KY,TWSE,1,159.5,15.1,5.64,3.84,159.1463,0.22,62.85,62.85,62.85,62.85,1.0,1.0,0.0,正常,13.04,0.0,13.04,20.75,0.0,1,0,0,0,13.04,0.0,,,,,,,0.0,40.0,-8,0,8.0,60.11,未取得,0.0,60.11,0.0,0.0,0.0,0.0,0.0,12.11,60.11,2026-04,-26.61,53.31,34.47,,,,營收 2026-04，月增 -26.61%，年增 53.31%，累計年增 34.47%,外資買超；融資下降；營收 2026-04，月增 -26.61%，年增 53.31%，累計年增 34.47%,60.11
2026-05-18,2637,慧洋-KY,TWSE,1,72.8,10.24,4.81,1.08,72.1077,0.96,2100.19,2100.19,2100.19,2100.19,1.0,1.0,0.0,正常,507.0,5.46,512.46,24.14,0.26,1,0,1,0,507.0,5.46,,,,,,,0.0,43.15,-263,412,10,60.1,未取得,0.0,60.1,0.0,0.0,0.0,0.0,0.0,6.95,60.1,2026-04,-4.53,21.23,22.98,,,,營收 2026-04，月增 -4.53%，年增 21.23%，累計年增 22.98%,外資買超；投信買超；融資下降；營收 2026-04，月增 -4.53%，年增 21.23%，累計年增 22.98%,60.1
2026-05-18,4577,達航科技,TPEX,1,127.0,,0.0,6.6,127.3285,-0.26,653.0,653.0,653.0,653.0,1.0,1.0,0.0,正常,116.1,0.0,116.1,17.78,0.0,1,0,0,0,116.1,0.0,,,,,,,0.0,40.0,-11,-19,0.81,59.93,未取得,0.0,59.93,0.0,0.0,0.0,0.0,0.0,19.12,59.93,2026-04,-5.77,62.58,56.35,,,,營收 2026-04，月增 -5.77%，年增 62.58%，累計年增 56.35%,外資買超；融資下降；營收 2026-04，月增 -5.77%，年增 62.58%，累計年增 56.35%,59.93
2026-05-18,6776,展碁國際,TWSE,1,57.0,14.18,5.26,1.97,56.6306,0.65,180.5,180.5,180.5,180.5,1.0,1.0,0.0,正常,34.0,0.0,34.0,18.84,0.0,1,0,0,0,34.0,0.0,,,,,,,0.0,40.0,-11,0,6.09,59.81,未取得,0.0,59.81,0.0,0.0,0.0,0.0,0.0,13.72,59.81,2026-04,10.48,45.95,26.2,,,,營收 2026-04，月增 10.48%，年增 45.95%，累計年增 26.2%,外資買超；融資下降；營收 2026-04，月增 10.48%，年增 45.95%，累計年增 26.2%,59.81
2026-05-18,1533,車王電,TWSE,1,34.65,21.26,0.0,1.42,34.6812,-0.09,290.68,290.68,290.68,290.68,1.0,1.0,0.0,正常,48.63,0.0,48.63,16.73,0.0,1,0,0,0,48.63,0.0,,,,,,,0.0,40.0,4,0,-1.1,59.55,未取得,0.0,59.55,0.0,0.0,0.0,0.0,0.0,20.65,59.55,2026-04,2.09,72.77,65.36,,,,營收 2026-04，月增 2.09%，年增 72.77%，累計年增 65.36%,外資買超；融資增加；營收 2026-04，月增 2.09%，年增 72.77%，累計年增 65.36%,59.55
